,ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper
1248,2019-06-27,7796.774669802501,7796.774669802501,7796.774669802501,7912.1801470827395,7693.654681747553,8130.99147324574
1249,2019-06-28,7797.694285834758,7797.694285834758,7797.694285834758,7914.309078174542,7685.592169567044,8130.450013370908
1250,2019-07-01,7800.453133931534,7800.453133931534,7800.453133931534,7915.944211006121,7687.541852926615,8136.756055074593
1251,2019-07-02,7801.372749963793,7801.372749963793,7801.372749963793,7932.030765363962,7709.635415002095,8161.395031222854
1252,2019-07-03,7802.29236599605,7802.292365996049,7802.292365996049,7938.507679158062,7710.753130191933,8170.434679918241
1253,2019-07-05,7804.131598060567,7804.131598060567,7804.131598060567,7949.728550586714,7732.8887423258875,8186.8838806312715
1254,2019-07-08,7806.890446157342,7806.890446157342,7806.890446157342,7969.96881572851,7746.553436040611,8189.500194593384
1255,2019-07-09,7807.8100621896,7807.8100621896,7807.8100621896,7991.279698558279,7751.445448613681,8210.895163866988
1256,2019-07-10,7808.729678221858,7808.729678221858,7808.729678221858,8002.276430940436,7770.692085443016,8235.188755453435
1257,2019-07-11,7809.649294254117,7809.649294254117,7809.649294254117,8008.383240829991,7773.62382647985,8228.214376410695
1258,2019-07-12,7810.568910286375,7810.568910286375,7810.568910286375,8020.014294036821,7789.061918188374,8235.515933745519
1259,2019-07-15,7813.32775838315,7813.32775838315,7813.32775838315,8042.713843597403,7846.303809285125,8276.712988723692
1260,2019-07-16,7814.247374415409,7814.247374415409,7814.247374415409,8062.778680987561,7855.660946822939,8293.574323416287
1261,2019-07-17,7815.166990447667,7815.166990447667,7815.166990447667,8071.515124907834,7855.469010650142,8288.683884768421
1262,2019-07-18,7816.086606479926,7816.086606479926,7816.086606479926,8074.3918863991685,7857.169680635539,8303.906382322672
1263,2019-07-19,7817.006222512184,7817.006222512184,7817.006222512184,8081.888130991728,7864.811606529758,8311.530548633433
1264,2019-07-20,7817.925838544443,7817.925838544443,7817.925838544443,8289.928619092796,8054.848322081209,8517.854361494545
1265,2019-07-21,7818.845454576701,7818.845454576701,7818.845454576701,8294.429046608104,8074.038860244621,8511.858336858968
1266,2019-07-22,7819.765070608958,7819.765070608958,7819.765070608958,8087.670501151472,7870.304366377146,8305.769024417914
1267,2019-07-23,7820.684686641217,7820.684686641217,7820.684686641217,8100.968266095107,7881.398061434683,8332.715539086217
1268,2019-07-24,7821.604302673475,7821.604302673475,7821.604302673475,8102.587018804435,7883.89857067248,8324.80803905229
1269,2019-07-25,7822.523918705734,7822.523918705734,7822.523918705734,8098.131982397452,7884.37534510412,8318.278876389395
1270,2019-07-26,7823.443534737992,7823.443534737992,7823.443534737992,8098.219869932314,7879.261653722481,8316.088898591417
1271,2019-07-27,7824.36315077025,7824.36315077025,7824.36315077025,8298.910758668799,8069.856338474949,8519.33492884788
1272,2019-07-28,7825.282766802508,7825.282766802508,7825.282766802508,8296.250297622882,8082.377440127112,8521.463721625303
1273,2019-07-29,7826.2023828347665,7826.2023828347665,7826.2023828347665,8082.641242936447,7862.491503893254,8298.696469479892
1274,2019-07-30,7827.1219988670255,7827.1219988670255,7827.1219988670255,8089.509625397846,7874.726180872982,8330.644230506221
1275,2019-07-31,7828.041614899284,7828.041614899284,7828.041614899284,8085.217659581033,7868.603928088382,8298.12326297052
1276,2019-08-01,7828.961230931543,7828.961230931543,7828.961230931543,8075.453006455513,7856.152409488787,8314.239761639106
1277,2019-08-02,7829.880846963801,7829.880846963801,7829.880846963801,8070.898269011371,7857.275687571164,8280.082112085018
1278,2019-08-03,7830.800462996059,7830.800462996059,7830.800462996059,8267.661886319456,8040.46953062699,8481.08933435101
1279,2019-08-04,7831.720079028317,7831.680877406275,7831.720079028317,8261.819843606634,8050.935273003635,8492.94092884709
1280,2019-08-05,7832.639695060575,7832.021635217625,7832.639695060575,8045.78719359216,7819.735988620727,8246.477583683334
1281,2019-08-06,7833.559311092834,7832.391189746868,7833.5607458892555,8050.98468074588,7839.389099215618,8265.995887758983
1282,2019-08-07,7834.478927125092,7832.880879499099,7834.889227992959,8045.75255238888,7821.110649729665,8263.434873803668
1283,2019-08-08,7835.39854315735,7833.434036796769,7836.117982853414,8035.741131059664,7806.612595191961,8264.640973745805
1284,2019-08-09,7836.318159189608,7833.672049974782,7837.139550212465,8031.581979599643,7793.826032784198,8242.00270739226
1285,2019-08-10,7837.237775221867,7834.003709972484,7838.195686424732,8229.320767219384,7992.096294682884,8465.846188296067
1286,2019-08-11,7838.157391254125,7834.143383019352,7839.986847285442,8224.961189662694,7995.609164066559,8446.367330230963
1287,2019-08-12,7839.077007286383,7834.2783014761935,7841.353749317378,8010.8388689722915,7781.830869075142,8253.27287974689
1288,2019-08-13,7839.996623318642,7834.470434064208,7843.064396645412,8018.290451571227,7800.9711164357805,8246.324556927364
1289,2019-08-14,7840.9162393509,7833.987675656382,7844.845286872023,8015.569914625271,7776.239760074768,8231.533841913792
1290,2019-08-15,7841.835855383159,7834.079058546498,7846.788043826018,8008.241582340889,7786.501193649448,8236.9769802543
1291,2019-08-16,7842.755471415417,7834.083349996905,7848.332190067871,8006.853614143219,7770.104120562498,8245.39304411835
1292,2019-08-17,7843.675087447676,7834.198777955412,7849.839257209947,8207.373008778724,7982.656803616441,8436.094753882098
1293,2019-08-18,7844.594703479934,7834.40036132608,7851.918829748575,8205.731420324766,7987.207138546568,8432.754701585736
1294,2019-08-19,7845.514319512193,7833.802382542561,7853.332407893488,7994.200663123059,7755.852684264057,8212.429540267614
1295,2019-08-20,7846.43393554445,7833.9387850659205,7855.676715955745,8004.06308582445,7775.6790959097925,8237.132780763675
1296,2019-08-21,7847.353551576708,7834.079930869062,7857.253358441398,8003.528796933247,7773.3538800833285,8233.913656260149
1297,2019-08-22,7848.273167608967,7834.153754910109,7859.2546334795825,7998.1292274775815,7757.672724222921,8203.054974256953
1298,2019-08-23,7849.192783641225,7833.878037550154,7861.783752474556,7998.390788625884,7782.876438463863,8231.108081261138
1299,2019-08-24,7850.112399673484,7833.00650000201,7863.665563461409,8200.269675932059,7973.040748758294,8417.296377158327
1300,2019-08-25,7851.032015705742,7833.317037590845,7865.345123521437,8199.697135206345,7978.154518100504,8435.188467813396
1301,2019-08-26,7851.951631738,7833.380157328135,7867.000305954439,7988.954096630211,7761.5295177339995,8227.496845561063
1302,2019-08-27,7852.871247770258,7833.7185557783,7868.900682578996,7999.340396416481,7786.026783728219,8223.64735186832
1303,2019-08-28,7853.7908638025165,7833.7294186661375,7871.801769607702,7999.090615648943,7768.3599358940855,8223.275352620347
1304,2019-08-29,7854.7104798347755,7834.096084251034,7873.843198419641,7993.766075749127,7768.1693869468,8222.216131293811
1305,2019-08-30,7855.630095867034,7833.188100305385,7875.544295228276,7993.926806951479,7759.035997118208,8227.920462166956
1306,2019-08-31,7856.549711899293,7832.093053329507,7877.269741454697,8195.564602912102,7956.949255798969,8426.851532344186
1307,2019-09-01,7857.46932793155,7831.977975303393,7879.3971602259635,8194.646538757694,7971.089257465676,8405.847557873803
1308,2019-09-02,7858.388943963809,7830.198351722758,7881.55242330221,7983.487920399831,7760.712473877302,8217.895914546632
1309,2019-09-03,7859.308559996067,7830.050178231987,7883.619818504308,7993.419942573141,7763.650677718925,8222.48261823364
1310,2019-09-04,7860.228176028325,7828.387956808754,7886.457833954054,7992.704138514197,7765.973052113035,8208.627818976673
1311,2019-09-05,7861.147792060584,7826.719101625005,7888.283928631593,7986.923207486065,7756.195386720383,8222.042352652676
1312,2019-09-06,7862.067408092841,7825.249209621328,7890.62328061385,7986.652075299295,7754.08669842816,8211.136104727726
1313,2019-09-07,7862.9870241251,7825.217669150457,7892.772958768298,8187.890330570715,7953.436152302097,8407.23172675051
1314,2019-09-08,7863.906640157358,7824.725143091831,7894.662636249184,8186.605433583904,7961.934641762426,8407.372582066237
1315,2019-09-09,7864.826256189617,7823.397799536621,7896.835178714616,7975.1056745088035,7748.034427506674,8212.524827655927
1316,2019-09-10,7865.745872221875,7823.233827329816,7899.919679353531,7984.708156522561,7761.460555970127,8216.773144368966
1317,2019-09-11,7866.665488254133,7823.069855123012,7902.3181005545275,7983.653874076776,7752.315669401446,8205.969142448024
1318,2019-09-12,7867.5851042863915,7822.793529718562,7905.033057337961,7977.499449545346,7768.045690344742,8219.299286435395
1319,2019-09-13,7868.50472031865,7820.3687342516205,7906.268191589297,7976.789350912223,7741.529342641739,8197.696675444744
1320,2019-09-14,7869.424336350909,7820.0542262893005,7909.580591330743,8177.489692278584,7954.015560263467,8402.674918541994
1321,2019-09-15,7870.343952383167,7818.702082114393,7912.247106412895,8175.532965982974,7943.644176845739,8407.810236946654
1322,2019-09-16,7871.263568415426,7818.123193583518,7915.272341378117,7963.192629444231,7724.379872273667,8206.803821361325
1323,2019-09-17,7872.183184447684,7816.995382876576,7917.0289843741,7971.752764802347,7721.766099572836,8214.810491142462
1324,2019-09-18,7873.102800479942,7815.423052782236,7919.847345858467,7969.424822150535,7713.76356886538,8194.605386578807
1325,2019-09-19,7874.0224165122,7814.497588329485,7921.995710969683,7961.7409500916865,7726.524329731968,8202.758818552637
1326,2019-09-20,7874.942032544458,7814.241932872714,7924.680600806665,7959.227678637398,7720.880492144719,8176.3297171633985
1327,2019-09-21,7875.861648576717,7812.24161882449,7928.452574884652,8157.841002321521,7936.510522959336,8386.73985406032
1328,2019-09-22,7876.781264608975,7810.330274530553,7931.551478598451,8153.512163905311,7895.5874799422345,8386.12298423387
1329,2019-09-23,7877.700880641234,7809.700036464154,7934.521609600761,7938.523020431733,7691.204212967768,8171.722546017704
1330,2019-09-24,7878.620496673491,7809.194010717283,7937.481645305541,7944.176176803434,7717.937975751735,8163.534542028429
1331,2019-09-25,7879.54011270575,7808.86126713837,7938.654134292311,7938.711874329683,7700.731762832351,8164.219525882356
1332,2019-09-26,7880.459728738008,7807.972414678284,7942.9184568922765,7927.701124991685,7670.718162257067,8151.619480427175
1333,2019-09-27,7881.3793447702665,7807.611805228467,7945.191193853374,7921.718854332813,7676.781689297704,8152.548106868946
1334,2019-09-28,7882.2989608025255,7806.209554463694,7947.46393081447,8116.778109758426,7887.03003144979,8347.621628435523
1335,2019-09-29,7883.218576834784,7804.027516489458,7950.730037565874,8108.8746543695215,7842.857166992647,8337.968251454771
1336,2019-09-30,7884.138192867042,7803.543126320326,7953.187373717763,7890.36085817389,7640.4793265908975,8124.871244328062
1337,2019-10-01,7885.0578088993,7802.76356257206,7955.531243805832,7892.614111394513,7646.21169420458,8143.166672492642
1338,2019-10-02,7885.977424931559,7801.809589263398,7958.335698461314,7883.951795213581,7635.969347677515,8122.572721711885
1339,2019-10-03,7886.897040963817,7800.866208888933,7960.835296095751,7870.022355520301,7625.589984842423,8131.246373388361
1340,2019-10-04,7887.816656996075,7799.5871362505795,7963.3708407548065,7861.476302686038,7634.622540850694,8115.23136264287
1341,2019-10-05,7888.736273028333,7797.255460248901,7967.704381793079,8054.398257762152,7796.066130506105,8315.391902473859
1342,2019-10-06,7889.655889060591,7796.606416682245,7973.144124949478,8044.849430413745,7785.702241846548,8299.50086303725
1343,2019-10-07,7890.57550509285,7794.495723051483,7976.746367533016,7825.239505198971,7578.773314980751,8075.406922435062
1344,2019-10-08,7891.495121125108,7794.2601746183045,7983.876612833157,7826.993223282649,7567.1768660979415,8064.55437975195
1345,2019-10-09,7892.414737157367,7793.479676298935,7987.736753945673,7818.463752971497,7565.245100270287,8078.832723050189
1346,2019-10-10,7893.334353189625,7792.54096291673,7990.441442118512,7805.322446530773,7527.449237388531,8051.776589728188
1347,2019-10-11,7894.2539692218825,7791.935454960496,7994.220103000459,7798.228850437228,7540.20240008804,8054.536825503795
1348,2019-10-12,7895.1735852541415,7791.331907590709,7996.519722132667,7993.262124396666,7737.765785014091,8237.309174585915
1349,2019-10-13,7896.0932012864,7790.732531857107,7999.882612563282,7986.463279033389,7737.475065026767,8244.541681266348
1350,2019-10-14,7897.012817318659,7790.133156123504,8002.583265760788,7798.774030982816,7531.5479114818945,8049.293112001364
1351,2019-10-15,7897.932433350917,7789.513423135565,8003.786122109372,7775.869903292243,7510.9721777866,8024.36106941447
1352,2019-10-16,7898.852049383176,7788.90791517933,8007.655761064961,7771.742637114967,7530.461035848442,8035.22090905493
1353,2019-10-17,7899.771665415433,7787.893387219821,8009.851582821676,7763.423185810646,7499.569048631432,8023.269535344567
1354,2019-10-18,7900.691281447692,7785.188188349123,8011.253863433516,7761.487430246953,7502.675698439845,8032.864539182353
1355,2019-10-19,7901.61089747995,7782.563353803246,8012.467579475979,7961.922744736506,7708.013700933903,8202.873002553664
1356,2019-10-20,7902.530513512208,7778.0159465389315,8016.921474443242,7960.672432216015,7685.207408331169,8213.358502453491
1357,2019-10-21,7903.450129544467,7777.089185218129,8020.825986323155,7750.010150211547,7498.911095241754,8009.855971916743
1358,2019-10-22,7904.369745576725,7776.369334104109,8023.609660286687,7761.209550733149,7471.656949423642,8018.532147819574
1359,2019-10-23,7905.289361608983,7775.62851706027,8028.122026813545,7762.46114771644,7490.257094802613,8032.901357991127
1360,2019-10-24,7906.208977641241,7775.693829785523,8032.443680538498,7759.26591608055,7494.373803218866,8014.48136169493
1361,2019-10-25,7907.1285936735,7774.146882972589,8033.546404437192,7762.109385185081,7510.811682804044,8032.5370579744995
1362,2019-10-26,7908.048209705758,7773.40606592875,8036.241967844827,7966.897269651875,7682.626032844145,8231.148102339861
1363,2019-10-27,7908.9678257380165,7771.04861691803,8042.757809130585,7969.501930345459,7707.740900124817,8252.825355127248
1364,2019-10-28,7909.8874417702755,7768.108982304285,8046.245389223391,7762.1385370989,7477.303241200228,8026.952320967723
1365,2019-10-29,7910.807057802533,7766.280140688915,8052.832561202504,7776.036105674263,7519.992219284801,8058.30688876127
1366,2019-10-30,7911.726673834792,7765.390028481632,8057.2777001302,7779.355381492957,7495.171003353633,8036.234203693278
1367,2019-10-31,7912.64628986705,7764.405725973608,8060.0050011415,7777.583043907644,7511.816716293342,8065.1858369695665
1368,2019-11-01,7913.565905899309,7763.423000583821,8062.732302152801,7781.205975316773,7497.104329858018,8047.381405371536
1369,2019-11-02,7914.485521931567,7761.739086707508,8068.814654570095,7986.146631970915,7701.80392308511,8274.397760326363
1370,2019-11-03,7915.405137963824,7759.224933591426,8072.200095486068,7988.308815807331,7686.923457247549,8260.254213587874
1371,2019-11-04,7916.324753996083,7756.901747693974,8076.350767796711,7779.95273796571,7486.719253022308,8075.936814268177
1372,2019-11-05,7917.244370028341,7754.39731033205,8080.820911988407,7792.3645775870455,7520.965640973357,8063.933939928735
1373,2019-11-06,7918.1639860606,7753.6664522829415,8083.937760370816,7793.772550723857,7501.545890400453,8066.53530022333
1374,2019-11-07,7919.083602092858,7752.960054901661,8088.194713476223,7789.739015469957,7510.980586376147,8074.11372288162
1375,2019-11-08,7920.003218125117,7751.376687382379,8091.37087453749,7790.8324184530375,7498.538702284371,8102.493659111771
1376,2019-11-09,7920.922834157374,7750.2808067922815,8094.3054641890285,7993.060187200162,7698.525599754072,8293.023357988424
1377,2019-11-10,7921.8424501896325,7749.234429552201,8098.834482287384,7992.411940205356,7679.254519321694,8288.688030017174
1378,2019-11-11,7922.7620662218915,7748.292311551047,8101.748525810901,7817.863443178665,7507.768174748399,8094.630579935767
1379,2019-11-12,7923.68168225415,7747.350193549893,8106.726167218559,7790.886352796501,7504.96986100031,8069.533126808078
1380,2019-11-13,7924.601298286409,7745.38117711099,8111.190901326002,7789.676551110547,7493.837858015811,8068.254089537272
1381,2019-11-14,7925.520914318667,7744.551782497295,8114.235180536683,7783.229476619226,7486.105886436605,8078.995215937447
1382,2019-11-15,7926.440530350925,7743.868189146554,8117.272615346333,7782.167511809423,7505.133886655989,8092.157932621034
1383,2019-11-16,7927.360146383183,7743.214556210472,8120.310050155986,7982.539873905398,7676.880241554055,8279.712119314347
1384,2019-11-17,7928.279762415442,7739.747110350485,8122.829867845963,7980.364665589592,7687.311097528164,8303.797141921867
1385,2019-11-18,7929.1993784477,7735.848498107505,8127.96897065336,7768.000624882974,7451.414379774715,8076.2098349516655
1386,2019-11-19,7930.118994479958,7733.600649118362,8133.04716155567,7776.813877318734,7457.176502868411,8084.672516720044
1387,2019-11-20,7931.038610512217,7731.821616407863,8139.120627354999,7775.091790218097,7460.664317419329,8093.233105384794
1388,2019-11-21,7931.958226544474,7730.093035631859,8143.937599580998,7768.433523011175,7460.7987209062285,8087.138924387216
1389,2019-11-22,7932.877842576733,7728.295688403562,8147.178369404411,7767.42112734214,7466.187908915768,8096.835341397171
1390,2019-11-23,7933.797458608991,7725.185566791179,8150.1719999409,7968.0523292909975,7656.3694424185705,8296.605964900824
1391,2019-11-24,7934.71707464125,7723.968097694572,8152.855371945228,7966.28437163897,7645.266896017492,8284.595896530645
1392,2019-11-25,7935.636690673508,7721.723869328231,8157.1932540618745,7754.407866138105,7431.479481147517,8070.494145766963
1393,2019-11-26,7936.5563067057665,7719.8226872005,8160.609013571186,7763.715897544169,7450.067106248557,8065.63503215228
1394,2019-11-27,7937.475922738025,7717.322612786371,8163.895027630663,7762.420409970879,7457.569898262636,8074.361875735805
1395,2019-11-28,7938.395538770283,7715.585250687097,8166.747212827008,7756.0453944074325,7447.806317010809,8089.829773341822
1396,2019-11-29,7939.315154802542,7712.974693043622,8170.531850655726,7755.100652303914,7422.696303623699,8080.388183424088
1397,2019-11-30,7940.2347708348,7710.465519082535,8173.6593287663245,7955.517187284204,7640.894753163195,8279.766310221621
1398,2019-12-01,7941.154386867059,7708.123237755054,8176.404365828123,7953.193523543364,7628.881941958938,8286.746233225474
1399,2019-12-02,7942.074002899316,7706.17023252398,8178.796787638652,7740.371824718615,7396.341458508935,8080.524393865689
1400,2019-12-03,7942.993618931574,7703.174342691059,8181.162721343952,7748.30898429729,7387.250668802977,8063.5381187846815
1401,2019-12-04,7943.913234963833,7700.568553435499,8184.552960662971,7745.194654971635,7395.114297154435,8077.932087784374
1402,2019-12-05,7944.832850996091,7698.1530865765735,8187.269158941253,7736.545682084378,7397.558199154106,8085.635844851288
1403,2019-12-06,7945.75246702835,7695.5498804354,8189.985357219536,7732.880673454774,7407.143521299789,8062.300404807143
1404,2019-12-07,7946.672083060608,7692.917693632502,8192.621137348116,7930.155727434939,7589.501595802343,8266.32173208821
1405,2019-12-08,7947.591699092867,7690.546246200163,8195.2450726042,7924.310600902438,7576.590069146705,8258.078822307185
1406,2019-12-09,7948.511315125124,7688.269239601919,8197.753270712254,7707.644188119055,7386.977067809125,8052.650108064871
1407,2019-12-10,7949.4309311573825,7687.005416427391,8200.617873018735,7711.484492792725,7356.222085746254,8053.383853897443
1408,2019-12-11,7950.3505471896415,7685.741593252863,8203.56634861095,7704.105085992893,7345.398964384986,8058.6276331277295
1409,2019-12-12,7951.2701632219,7684.477770078336,8207.894143221873,7691.117553638258,7312.17060623534,8057.945843300141
1410,2019-12-13,7952.189779254159,7679.003417235084,8212.1526648992,7683.143716749844,7343.646047820564,8052.607143794274
1411,2019-12-14,7953.109395286416,7677.084042128703,8215.057740977802,7876.248708213018,7507.778964641586,8244.901204791233
1412,2019-12-15,7954.029011318675,7676.034444148676,8217.962817056401,7866.484258951931,7496.221352334267,8235.424009888387
1413,2019-12-16,7954.948627350933,7674.2500953690715,8222.430919356528,7646.261142979121,7263.247226969204,8030.352921538063
1414,2019-12-17,7955.868243383192,7670.801610554818,8226.753374865873,7647.016047376251,7292.825189335681,8006.812955923865
1415,2019-12-18,7956.78785941545,7666.901067129755,8231.41424679185,7637.12494641462,7289.123356267719,7994.344602500823
1416,2019-12-19,7957.707475447708,7663.039385684347,8236.075118717827,7622.292570491829,7239.001164049113,7994.815327708404
1417,2019-12-20,7958.627091479967,7658.725928553821,8240.735990643803,7613.221838015049,7237.226075338414,8009.550455768698
1418,2019-12-21,7959.546707512224,7656.307259771065,8244.357769320699,7806.044414448247,7430.166468229007,8176.282871899113
1419,2019-12-22,7960.466323544483,7653.908573817088,8249.873952338057,7796.861825169327,7413.2177025532055,8176.46433415392
1420,2019-12-23,7961.385939576741,7651.509887863109,8252.941096507628,7578.116136471102,7176.238789287741,7971.092326536197
1421,2019-12-24,7962.305555609,7649.111201909132,8257.913098467441,7581.255524925973,7193.504364581216,7954.909736575188
1422,2019-12-25,7963.225171641258,7646.538938136488,8263.65200109122,7574.646856129367,7201.727126670669,8001.052882933687
1423,2019-12-26,7964.144787673516,7643.636875087561,8269.390903715,7563.964891780428,7182.330612668366,7965.218315457872
1424,2019-12-27,7965.064403705775,7639.606013505636,8274.452252978768,7559.862007050409,7167.3242989454175,7950.705174218569
1425,2019-12-28,7965.984019738033,7634.356354676276,8281.101277821474,7758.399581387764,7359.025962424279,8173.685429934529
1426,2019-12-29,7966.903635770292,7630.063921789535,8287.142220326941,7755.590473369387,7373.269115638297,8139.141081392184
1427,2019-12-30,7967.82325180255,7627.877657211751,8290.944890365932,7543.771563307936,7139.768572386882,7945.054374203956
1428,2019-12-31,7968.742867834808,7621.936387637179,8297.906776806467,7554.271639360151,7153.580057577146,7971.062238788435
1429,2020-01-01,7969.662483867067,7616.247611894957,8303.481316799984,7555.326691035504,7159.914580622095,7975.293446132531
1430,2020-01-02,7970.582099899324,7614.869820444551,8306.942134938936,7552.472160752948,7143.7549448655645,7972.449362715221
1431,2020-01-03,7971.501715931583,7613.7930377301755,8310.35472253784,7556.215957774702,7146.04689637402,7964.667381564956
1432,2020-01-04,7972.421331963841,7609.3976202622325,8314.053868439536,7762.473312777853,7306.369516251373,8170.111695955848
1433,2020-01-05,7973.3409479961,7607.210121935754,8317.645877135232,7767.112793847378,7335.859580076235,8185.317698520625
1434,2020-01-06,7974.260564028358,7605.945598252008,8321.845720217792,7562.332375219849,7146.644434592836,7978.14530062547
1435,2020-01-07,7975.180180060616,7602.859486953882,8325.908731682834,7579.330742170468,7155.22161515728,8003.702285686082
1436,2020-01-08,7976.099796092874,7600.044883027106,8330.992768579366,7586.225806041802,7167.790094910403,8020.310000374097
1437,2020-01-09,7977.0194121251325,7597.000616208328,8335.051377064365,7588.449895118738,7152.0092985504325,8022.008419947445
1438,2020-01-10,7977.9390281573915,7591.775589247864,8340.225221505902,7596.425347980966,7156.521554020281,8043.754949060165
1439,2020-01-11,7978.85864418965,7588.975591305035,8345.797697928308,7806.001519243376,7337.263612350948,8227.86987382006
1440,2020-01-12,7979.778260221908,7586.1755933622035,8350.302230010497,7813.00246132013,7368.658272588988,8265.825198123011
1441,2020-01-13,7980.697876254167,7581.538732635038,8356.152423110449,7609.604129178211,7150.690170969332,8067.772424040525
1442,2020-01-14,7981.617492286425,7576.607951843589,8361.031170218152,7627.0062610073355,7162.746620999461,8117.660049008253
1443,2020-01-15,7982.537108318683,7572.071317538592,8365.909917325853,7633.350893140094,7201.980030873749,8071.394341670826
1444,2020-01-16,7983.456724350942,7570.02341166223,8370.775958696699,7634.116974407835,7191.158577747387,8074.635778632837
1445,2020-01-17,7984.376340383199,7568.33316682606,8375.089762262425,7639.794821200287,7163.645924178303,8117.079391840614
1446,2020-01-18,7985.295956415458,7565.66820339473,8377.224622267335,7846.321452516348,7358.821709234535,8311.84366526419
1447,2020-01-19,7986.215572447716,7561.248182104641,8381.220694242396,7849.626111931636,7376.85519455229,8302.193300133344
1448,2020-01-20,7987.135188479974,7557.616346862369,8388.013416637601,7642.00487944112,7154.523394709131,8101.070097143281
1449,2020-01-21,7988.054804512233,7554.034950391222,8392.036070811406,7654.7895932818765,7186.595365294147,8130.107219840352
1450,2020-01-22,7988.974420544491,7552.019705200541,8397.55362267605,7656.263116570414,7195.591648594781,8114.550462284702
1451,2020-01-23,7989.89403657675,7547.757204140945,8403.071174540692,7652.050497698066,7177.5277526277005,8145.540674186054
1452,2020-01-24,7990.8136526090075,7542.865148423167,8408.989501901237,7652.789854478972,7158.680097919953,8094.345851518088
1453,2020-01-25,7991.7332686412665,7540.137445386451,8417.04751793171,7854.564112656064,7401.307928937829,8342.287818070838
1454,2020-01-26,7992.652884673525,7538.057683956505,8423.727812036663,7853.442997137201,7354.941350884543,8335.833443929454
1455,2020-01-27,7993.572500705783,7535.653951723174,8430.14898229406,7641.854268060808,7156.196266709439,8136.181370341397
1456,2020-01-28,7994.492116738042,7533.345271512798,8438.43164103965,7651.2495062758435,7175.586680994734,8144.348679221683
1457,2020-01-29,7995.411732770299,7531.150990949967,8445.33617604365,7650.016560653865,7145.602369865381,8135.025454370543
1458,2020-01-30,7996.331348802559,7528.956710387135,8450.755042519548,7643.868274893201,7128.278535355656,8174.902795830371
1459,2020-01-31,7997.250964834816,7526.7624298243045,8455.682295506205,7643.511381853317,7172.088974825051,8155.603795223373
1460,2020-02-01,7998.170580867074,7524.568149261473,8460.228990257954,7845.076741993787,7335.385941938892,8349.962535581952
1461,2020-02-02,7999.090196899333,7522.531622018177,8464.220090531071,7844.660357039965,7331.200468614278,8347.194178412417
1462,2020-02-03,8000.009812931591,7521.490903320018,8469.02429653758,7634.694169816692,7120.523118571378,8130.769439036246
1463,2020-02-04,8000.92942896385,7521.6422734274665,8473.670476667652,7646.611959348925,7122.436732864787,8173.325032799381
1464,2020-02-05,8001.849044996107,7520.426073196511,8477.950439950408,7648.762433972172,7125.619832253339,8184.283777552553
1465,2020-02-06,8002.768661028367,7514.148246926225,8482.423277997734,7646.799116578386,7110.164624082346,8166.433311442683
1466,2020-02-07,8003.688277060624,7510.581094018367,8487.004037398989,7651.35087353826,7094.911549914933,8140.699867586599
1467,2020-02-08,8004.6078930928825,7507.324891591881,8491.727258101359,7858.4542155020035,7319.643535146818,8392.174469974068
1468,2020-02-09,8005.5275091251415,7503.612424603288,8495.82821731494,7864.096742440935,7349.056397701457,8397.425011306876
1469,2020-02-10,8006.447125157399,7499.899957614696,8502.844012088468,7660.590676447018,7140.005592997472,8233.801436209518
1470,2020-02-11,8007.366741189659,7496.217931482519,8505.70701465631,7679.24171723822,7122.45521239497,8203.298936295352
1471,2020-02-12,8008.286357221916,7492.201007753378,8509.347801578366,7688.265244332519,7127.09048658083,8223.351348789593
1472,2020-02-13,8009.205973254175,7485.796891648911,8513.773361705253,7693.179378798303,7171.193035590752,8256.340817626813
1473,2020-02-14,8010.125589286433,7479.748350020567,8518.198921832141,7704.47867470945,7158.1683620439235,8249.430583273608
1474,2020-02-15,8011.045205318692,7473.699808392227,8522.624481959025,7918.069489073496,7347.840811299307,8475.172551031528
1475,2020-02-16,8011.96482135095,7467.6512667638835,8527.050042085913,7929.816327274397,7337.858815952901,8466.713763243117
1476,2020-02-17,8012.884437383207,7462.233249873759,8531.4756022128,7731.918038284617,7172.63179710998,8315.52656201936
1477,2020-02-18,8013.804053415467,7459.516982464562,8535.901162339685,7755.579033141367,7206.932944529309,8303.674956154127
1478,2020-02-19,8014.723669447724,7457.143241547324,8540.326722466576,7768.9274985400825,7179.051044811009,8332.993680549187
1479,2020-02-20,8015.643285479983,7454.769500630086,8546.72296742615,7777.410076878003,7219.593902717953,8364.159236858417
1480,2020-02-21,8016.562901512241,7452.395759712849,8550.951027994455,7791.466752752622,7176.409719397559,8366.180315255962
1481,2020-02-22,8017.482517544499,7446.743254065468,8555.2742652686,8006.966976576004,7424.831410132494,8603.031460131702
1482,2020-02-23,8018.402133576758,7444.430322807697,8559.106293277979,8019.756316474555,7417.128471264058,8627.75496130379
1483,2020-02-24,8019.321749609016,7439.636754434701,8560.535196634637,7822.032518923666,7194.2695088515675,8424.864733346514
1484,2020-02-25,8020.241365641275,7436.879833489949,8561.746783283166,7845.016169471038,7236.096560996248,8453.071153224111
1485,2020-02-26,8021.160981673533,7433.489544357638,8564.514172394638,7856.867954031446,7275.296623337951,8448.73518068879
1486,2020-02-27,8022.080597705792,7431.34459936985,8567.281561506112,7863.082030498432,7240.652290211027,8474.967679758458
